GPA,STEM,Demographic,Income,Athletics,Scholarship
3.047260843262718,0,Black,Upper,0,0
3.640171597705816,1,Black,Low,0,1
3.533012734901102,0,White,Middle,0,1
3.864681973032154,1,Other minority,Low,1,1
1.2696932481008563,0,Hispanic,Upper,1,0
3.286297421137072,0,Hispanic,Middle,0,0
3.365969956021404,1,Other minority,Upper,1,0
3.6514193722138684,0,White,Upper,1,1
1.3238980363768784,0,Hispanic,Low,0,0
3.184949864381126,1,Other minority,Middle,1,0
3.17607270939125,1,Black,Upper,1,1
3.3536231780291472,0,Hispanic,Middle,0,0
3.3761835903814514,1,Asian,Low,0,1
3.73320072248655,0,Hispanic,Upper,0,0
3.347524127288488,0,White,Middle,0,1
3.042050291523831,0,Black,Low,1,1
3.6441634162072987,0,Hispanic,Middle,0,0
1.6190236915121505,1,Asian,Upper,1,0
3.5997164683325433,0,Asian,Low,0,1
1.5043459760043398,1,Black,Upper,1,1
3.2613000169845296,0,Black,Low,0,1
3.863564129351829,1,Hispanic,Upper,1,1
1.5003640934301634,1,White,Low,1,1
1.4168892325213611,1,White,Low,1,1
3.850645036734505,1,Asian,Upper,1,1
1.26191750250583,0,Other minority,Middle,0,0
3.72920839730557,1,White,Low,0,1
3.0504921265470393,0,Asian,Middle,1,1
3.9399942601250326,1,Other minority,Middle,0,0
3.2150664005186798,0,Asian,Low,0,1
1.5260546324559712,0,Asian,Low,0,0
3.3876923939867023,0,Black,Middle,0,1
3.039812129410981,1,Other minority,Upper,0,0
1.3662974964952972,0,Black,Low,1,1
3.0414488876617742,1,Other minority,Middle,1,0
3.2369366696280637,1,Black,Upper,1,1
3.1494116022065097,0,Asian,Low,1,1
3.7915370920211573,0,Black,Upper,0,1
2.393277149393466,0,Asian,Low,1,1
1.1689452196830457,0,Hispanic,Low,1,0
1.9363750377665774,1,Black,Low,0,1
3.531139440117926,0,Other minority,Low,1,1
3.79978336445189,0,Hispanic,Middle,1,1
3.959716985226083,0,Black,Middle,0,1
2.2143556869655585,1,White,Upper,0,1
2.1522866274594925,0,White,Middle,0,1
1.0118967210094678,1,Black,Low,0,1
1.4501984030980737,1,Hispanic,Upper,1,0
3.2323931777675745,1,Other minority,Upper,0,0
3.03365469416524,1,Hispanic,Middle,1,1
3.767525088669767,1,White,Middle,1,1
1.293673547479332,0,White,Upper,1,1
1.2471428279454355,1,Other minority,Upper,1,0
3.014159340866894,0,Other minority,Low,0,0
3.9339514091064647,0,White,Middle,1,1
3.173268558879166,1,Other minority,Low,1,1
3.3720618022298847,1,White,Upper,1,1
3.060326398978625,0,Hispanic,Upper,0,0
3.2640916792473753,1,Other minority,Middle,0,0
1.13427531802376,0,Other minority,Low,0,0
1.519712978697549,0,Hispanic,Upper,1,0
3.371201608359898,1,Black,Low,1,1
1.5197174288292674,1,Other minority,Upper,0,0
3.533725106058073,0,White,Upper,0,1
2.3107956385948705,1,White,Low,0,1
3.6747569865417313,0,White,Low,1,1
1.762642629964727,1,Black,Low,0,1
2.256984791052666,0,Hispanic,Upper,0,0
3.9357176241727303,1,Black,Upper,1,1
3.378488612560634,1,Other minority,Low,1,1
3.201107657300835,0,Black,Upper,0,0
2.384523150605614,0,Hispanic,Upper,0,0
3.6264123969625803,0,Asian,Low,0,1
3.199072363923701,0,White,Middle,1,1
3.9367844611094656,0,White,Middle,1,1
2.2394385690916776,1,Other minority,Upper,0,0
3.9383213224498554,1,White,Middle,0,1
1.3546331127653188,1,White,Low,1,1
2.2411822112479554,1,Other minority,Low,0,0
3.395435970711453,0,Black,Low,1,1
3.503195175118918,1,Other minority,Upper,1,0
3.502578945506952,0,Asian,Upper,0,0
3.1759410155279055,1,Hispanic,Low,0,1
3.54609228415646,1,White,Middle,0,1
3.0174248687408185,0,Other minority,Middle,0,0
1.1819627782434878,1,Asian,Upper,1,0
3.9406884171285497,1,Hispanic,Low,1,1
3.758958497956515,1,Hispanic,Low,1,1
3.6682785303200243,1,Asian,Upper,0,1
3.5934999734084787,1,Asian,Middle,1,1
3.936760156871443,1,Black,Middle,0,1
3.3763671591680446,1,White,Upper,0,1
3.6289137904584496,0,Hispanic,Low,0,1
1.9053554183694605,1,Hispanic,Upper,0,0
1.7071371620175855,0,Asian,Middle,0,0
3.6408606064202957,1,Black,Upper,1,1
3.2759641689176258,0,Other minority,Middle,1,0
3.669248739926798,1,White,Middle,0,1
3.9201109486541164,0,Asian,Middle,1,1
3.061749774649361,0,Black,Middle,1,1
3.6662654450993797,1,Black,Low,1,1
3.646338348442276,0,Asian,Upper,1,1
3.1967023579499934,0,Other minority,Upper,0,0
1.8696156286990735,1,White,Low,0,1
3.1000531140375815,0,Other minority,Middle,1,0
3.035983168778224,0,Asian,Upper,0,0
3.3245574885452984,1,Other minority,Middle,0,0
3.82365768229515,0,Black,Upper,0,1
3.9140561206753253,0,White,Low,1,1
3.9706111872629504,0,White,Middle,1,1
3.0127673362093,0,Asian,Middle,0,0
2.3668197616565267,0,White,Upper,1,1
3.098376034413048,0,White,Upper,0,1
3.0834767043663094,1,Other minority,Middle,0,0
1.842860588700614,1,Hispanic,Upper,0,0
3.625760412163805,1,Asian,Middle,0,1
3.5120925769875724,0,Other minority,Low,0,0
1.249636783325419,1,White,Upper,0,1
3.613074084422689,1,Black,Low,1,1
1.1773147537093416,1,Hispanic,Low,0,0
1.4229625419226628,1,Other minority,Upper,0,0
3.0041284211080903,0,Other minority,Low,1,0
3.1403532633768294,0,Other minority,Middle,1,0
2.223908864478421,1,Asian,Middle,1,1
1.7175117928079553,0,White,Upper,1,1
1.3951158836136097,0,Hispanic,Low,1,0
3.154954712053422,1,White,Low,0,1
3.2321557721462235,1,Black,Low,0,1
3.8831946308968908,1,White,Upper,1,1
3.734956278522822,0,Other minority,Middle,0,0
3.6067130831059053,0,Black,Low,1,1
1.9140215687135758,0,Hispanic,Low,1,0
3.3904797438753524,0,Black,Upper,0,0
3.7825202409621097,0,Other minority,Low,1,1
3.1261450641654127,1,Hispanic,Low,1,1
3.218612232003285,0,Hispanic,Middle,0,0
3.007228036351287,1,White,Upper,0,1
3.0937156389156186,0,Other minority,Middle,0,0
3.1103560538629687,0,Asian,Middle,0,0
1.3971642084008165,0,White,Middle,1,1
3.1679415640569917,0,Black,Low,1,1
3.898555924580229,0,Asian,Middle,0,1
3.8273646417647402,1,Hispanic,Low,1,1
3.5434418382228263,1,Hispanic,Upper,0,0
3.0768875503856727,1,Hispanic,Middle,0,0
3.1994991157597865,0,Hispanic,Upper,1,0
3.105384606866995,1,Hispanic,Middle,1,1
1.7646169682878061,1,Asian,Low,0,1
3.9327347550769463,0,Black,Upper,0,1
1.9490610669489012,0,Black,Upper,0,0
3.636372855985819,0,Black,Upper,1,1
3.106235329722199,1,White,Low,1,1
3.025551966802273,0,Asian,Upper,0,0
3.057661040483488,1,White,Upper,1,1
3.296440292373478,0,White,Low,0,1
1.6447480488533968,1,Hispanic,Upper,0,0
3.8675345870553355,0,Asian,Middle,1,1
1.5624498415718806,0,Black,Middle,0,0
3.0603088500091564,0,Asian,Upper,1,0
3.258906458622622,0,Other minority,Middle,0,0
3.8510772993725944,0,Black,Upper,0,1
1.6883162558394358,1,White,Low,0,1
3.7675488927805394,0,Other minority,Middle,1,0
1.7044870544282313,1,Asian,Middle,1,1
3.6530205948470464,1,Black,Middle,0,1
3.1066130600658135,1,Black,Low,1,1
2.199287931433159,1,Other minority,Upper,0,0
1.9946323035861457,0,White,Middle,0,1
3.0312580256711765,0,White,Upper,1,1
3.8838463412365347,1,White,Middle,0,1
3.8758417909739635,1,Other minority,Low,1,1
1.040058534515648,0,Hispanic,Upper,1,0
1.7101870452759584,0,Black,Low,1,1
3.1866329095261245,0,Black,Upper,1,1
1.8309798319304815,0,Hispanic,Low,0,0
3.1082994763701413,1,Asian,Middle,1,1
1.5000771829525128,0,Hispanic,Upper,0,0
1.6902514700386644,1,White,Middle,1,1
3.863779826586017,1,Black,Low,1,1
3.3296425811365595,1,Other minority,Low,1,1
3.7731797101375557,0,Black,Upper,0,1
3.60403806651902,0,Other minority,Middle,0,0
1.5183507403956154,0,Asian,Middle,1,0
1.1658550148370588,0,Asian,Low,0,0
1.5462664649253974,1,Black,Middle,1,1
3.0823650933301963,1,Hispanic,Low,0,1
3.178897321257232,1,Asian,Upper,1,1
3.3034168121232734,0,Black,Upper,0,0
3.3386235696835858,0,Asian,Upper,0,0
2.0250516315610203,0,Black,Low,1,1
2.2562335605359456,1,Black,Low,1,1
2.066503557483559,1,Asian,Low,1,1
2.009480668574258,1,Asian,Middle,0,0
3.10059392697913,0,Hispanic,Middle,0,0
1.9290673702812833,1,White,Upper,1,1
3.0260293366756885,1,Hispanic,Middle,0,0
2.078566067594081,0,White,Middle,0,1
3.2072377124561755,1,Black,Low,1,1
3.823155562739017,0,Hispanic,Low,1,1
1.4874554138257965,0,Asian,Low,0,0
1.183662537508692,1,Black,Upper,0,0
3.7165931480389807,1,Hispanic,Upper,0,0
3.260017862592667,1,Black,Low,0,1
3.3762143943135334,1,White,Low,0,1
3.9671703328178696,0,White,Middle,1,1
3.934708471471225,0,Asian,Low,1,1
1.2442417607360439,0,Hispanic,Low,1,0
3.0769367263352394,1,Hispanic,Middle,0,0
3.750201527428613,1,Other minority,Middle,1,1
3.82628188680283,0,Black,Middle,0,1
3.2193738953365902,1,Black,Middle,0,1
3.883917976100065,0,White,Low,1,1
1.5537697137112874,0,Hispanic,Low,0,0
3.583054409853824,1,White,Upper,0,1
2.271531362432242,1,Hispanic,Low,1,1
3.6848337956822776,1,Black,Upper,1,1
1.3258116431996743,0,Other minority,Low,1,0
3.1964869578989057,1,Black,Low,0,1
1.2698863882499227,0,Hispanic,Middle,0,0
3.054475606629443,1,Hispanic,Upper,1,0
1.3747411410677675,1,Other minority,Upper,1,0
2.0501437529301256,1,White,Upper,1,1
1.6636645809956974,1,White,Low,1,1
1.0761359719666292,0,White,Low,0,1
3.1894403542422154,0,Asian,Low,1,1
2.1655835634431426,1,Asian,Middle,0,0
2.1629805916737372,0,Other minority,Low,0,0
3.737779970101902,1,Other minority,Low,0,1
3.672556819854224,1,Hispanic,Upper,1,1
3.901449761917703,1,White,Upper,1,1
3.5912468787862095,1,White,Middle,0,1
3.017076596886253,0,Hispanic,Low,0,0
1.9629662782918866,0,Asian,Upper,0,0
3.274117996249165,0,Other minority,Middle,1,0
1.7132403001419623,0,White,Upper,1,1
3.3607775866437803,1,Asian,Middle,0,1
3.989911768894331,0,Other minority,Low,0,0
1.3276512936598,0,Asian,Upper,0,0
1.727782714768917,1,Asian,Middle,1,1
3.7816637873704266,0,Asian,Low,0,1
3.119641078538247,0,Other minority,Upper,1,0
1.0179614685984228,1,White,Upper,0,1
3.5505719404522624,1,Hispanic,Low,1,1
3.7860825853601425,1,Black,Upper,1,1
2.1163389986945935,1,Asian,Low,0,1
1.4208924182390952,1,Asian,Low,0,1
1.026684911592046,0,Other minority,Middle,1,0
3.144694336784213,0,Hispanic,Low,0,0
3.0512377423830417,1,Other minority,Low,0,0
3.0664530442607805,1,Asian,Low,0,1
3.7758436703307345,0,Black,Middle,1,1
2.0419281008600487,0,Other minority,Upper,1,0
3.1931600508235625,1,Black,Low,1,1
2.2117460965208737,0,White,Upper,0,0
3.070701326482284,1,Hispanic,Low,0,1
1.9032494947035181,1,Black,Low,1,1
3.901484668686102,1,Hispanic,Low,0,1
3.824049889491853,0,White,Low,1,1
1.9449500731178104,0,Asian,Middle,1,0
3.6329743948557813,1,Black,Middle,0,1
2.031926216252018,1,Hispanic,Low,1,1
1.1258353734155542,0,Other minority,Upper,0,0
3.3710648594722694,0,Black,Low,1,1
3.7160014243790944,1,Black,Low,1,1
3.788632937110346,0,Other minority,Upper,1,0
1.5668971046794193,0,Hispanic,Upper,1,0
1.6318984709841637,0,Other minority,Middle,0,0
1.0576371745882385,0,White,Low,0,1
3.7766326705026723,0,White,Middle,0,1
3.0297742917542343,1,Asian,Upper,0,0
3.388354682089253,1,Black,Middle,0,1
3.7988186999647127,0,Black,Upper,0,1
3.341655909139452,0,Other minority,Upper,0,0
3.1149188258154745,1,Hispanic,Low,1,1
1.1092838489211139,0,Asian,Middle,0,0
3.6507176268362724,1,White,Upper,1,1
3.6507688347286353,0,Asian,Upper,1,1
3.5699137467961224,0,Other minority,Middle,1,0
1.5347014745040446,1,Black,Upper,0,0
1.4175857887329253,1,White,Low,0,1
3.561682481246793,0,White,Upper,1,1
3.14557859069545,0,Hispanic,Middle,1,0
3.116523404391955,0,Black,Low,1,1
3.2301263223297716,0,Asian,Upper,0,0
1.6961894146084742,0,Black,Middle,1,1
3.9354154265685546,1,Hispanic,Upper,0,0
3.2134972232985377,1,Hispanic,Low,0,1
1.9191307873198715,0,Asian,Low,0,0
1.2376869804542991,0,Asian,Low,0,0
3.3977892670853143,1,Hispanic,Low,1,1
3.3579131321562534,0,Black,Upper,1,1
3.0494389945494413,1,Black,Low,0,1
1.3009638541286443,0,Hispanic,Upper,1,0
1.4842759315516472,1,White,Middle,1,1
1.8327686005360806,0,Other minority,Upper,1,0
3.005826443902513,0,Hispanic,Middle,0,0
3.109362864662328,0,Asian,Upper,0,0
3.592476147603382,1,Asian,Low,0,1
1.1608204229425878,1,Hispanic,Low,0,0
3.0603292030112987,1,Other minority,Upper,1,0
1.9694734134492475,1,Hispanic,Middle,0,0
3.14830789717086,0,Black,Middle,0,1
3.2285840685573417,0,Hispanic,Low,1,1
3.959286214627077,1,Asian,Upper,0,1
3.6705726447920033,0,Asian,Low,0,1
3.882007657999393,0,Asian,Low,1,1
1.7570998805266236,1,Black,Low,1,1
2.3638934485435326,0,Hispanic,Upper,0,0
1.8414061694796326,1,Asian,Middle,1,1
3.7732120586484075,0,White,Upper,1,1
2.1532061461575025,0,Hispanic,Upper,0,0
3.6567174674250236,0,Other minority,Low,1,1
1.045008180492849,1,White,Middle,1,1
3.867758892916046,0,Other minority,Middle,1,0
3.141934775419706,1,Hispanic,Middle,1,1
1.4863693149125412,0,Asian,Upper,0,0
3.3604652724840047,1,Black,Upper,0,1
1.2921297456580922,1,Other minority,Upper,1,0
3.793675686798533,1,Black,Upper,0,1
3.6433600100367523,0,Hispanic,Upper,1,0
3.6693075305615066,1,Asian,Upper,1,1
1.14970229082968,1,Hispanic,Middle,0,0
3.0296222614823582,0,Hispanic,Middle,0,0
1.6347740429257835,1,Black,Low,1,1
3.578185475698949,0,Hispanic,Upper,0,0
3.270859568065217,1,Black,Middle,0,1
3.0632533824975714,0,Asian,Middle,1,1
3.839134538776216,0,White,Middle,0,1
3.9939157422604405,0,Hispanic,Upper,1,0
3.7098232936893525,0,Hispanic,Low,0,1
3.5179718295278333,1,Asian,Middle,1,1
3.675090218374913,1,Asian,Middle,0,1
1.0321184135157622,0,Black,Upper,1,0
3.9710685933275633,1,Hispanic,Low,1,1
3.2781519376181505,0,Asian,Upper,0,0
2.1058512875023143,0,Other minority,Middle,0,0
3.6573531626404643,1,Hispanic,Low,0,1
2.3851472442702715,1,Asian,Upper,0,0
3.9542724503733844,0,Other minority,Upper,0,0
3.5370958218137645,0,Other minority,Upper,0,0
1.4870686898475394,0,Hispanic,Low,1,0
3.2257755465896256,1,Hispanic,Upper,1,0
2.0055670651613906,0,Hispanic,Middle,0,0
1.157411557860958,0,Black,Middle,1,1
3.7989868248749556,1,Asian,Low,1,1
3.788128978281692,1,Other minority,Middle,0,0
3.8014252944235363,0,Other minority,Upper,1,0
1.2922591859911776,0,Hispanic,Upper,1,0
3.371875540193299,1,Other minority,Low,1,1
3.1863819678755556,1,Black,Upper,1,1
2.242732257191637,0,White,Low,1,1
1.945479818772015,0,White,Upper,1,1
3.8420094772129447,0,Other minority,Upper,1,0
2.233357761968679,1,Hispanic,Low,1,1
3.567053259490202,1,White,Middle,1,1
3.2354837854889222,0,Asian,Upper,0,0
3.069045850073812,1,White,Middle,1,1
3.375118193930059,0,Other minority,Low,1,0
1.1579164330193905,0,White,Low,1,1
3.101112705071126,0,Other minority,Low,0,0
3.596379432313156,0,White,Upper,0,1
3.2090099245583388,0,White,Middle,0,1
2.053013414114274,1,Black,Low,1,1
3.0726210518625705,0,Other minority,Low,1,0
3.562642410074184,0,Other minority,Low,1,1
3.7534326043079935,1,Asian,Low,0,1
3.871369107184889,1,Hispanic,Low,0,1
2.3630363899597686,0,Black,Upper,1,0
3.6260408350307696,0,Other minority,Low,0,0
3.030171149902126,0,Black,Upper,0,0
3.0800794657808077,1,White,Middle,1,1
3.6023507013581346,0,Asian,Middle,0,1
3.1154960282424584,1,Other minority,Middle,0,0
3.096953705255031,0,Black,Low,0,1
3.7523320470014863,0,White,Low,0,1
3.087223036524022,0,Asian,Middle,0,0
3.722342323548434,0,Black,Low,1,1
3.3368171207720385,0,White,Low,1,1
2.2757864820678515,0,White,Low,0,1
1.6004160675832586,0,Hispanic,Upper,0,0
2.23959666289674,1,Asian,Upper,1,0
3.063759844131736,0,White,Middle,1,1
1.7356396508257235,0,White,Middle,0,1
3.3563268044844525,1,Asian,Low,0,1
3.905442770249853,0,Asian,Upper,0,0
2.0951286278010652,0,Black,Upper,0,0
3.6633434647621996,0,Hispanic,Upper,1,0
2.19079840783668,0,White,Low,0,1
3.669253992306845,1,Other minority,Low,0,1
3.9490422371996634,1,White,Middle,1,1
3.350241113486009,1,Hispanic,Low,1,1
3.8625450178600667,1,Black,Upper,0,1
1.969031367807022,1,Hispanic,Middle,0,0
3.321694210008449,0,Hispanic,Low,0,0
3.0128740492954322,0,White,Middle,0,1
3.8116008238693215,1,White,Middle,1,1
2.2694336819302032,0,Other minority,Low,0,0
3.8366850322379076,0,White,Upper,0,1
3.5382482505545894,1,White,Upper,1,1
2.1155877427123873,1,Hispanic,Middle,1,0
3.6598734107092348,1,Hispanic,Upper,1,1
1.5010174377571284,0,White,Upper,1,1
3.3428669262760167,1,Hispanic,Middle,1,1
3.3153996184994465,1,Black,Middle,0,1
1.3549235844734413,1,Other minority,Low,0,0
3.242097196715748,1,White,Upper,1,1
3.278456095685389,1,Hispanic,Upper,1,0
1.8767747943148096,1,Asian,Upper,1,0
3.074014411513914,0,Other minority,Upper,0,0
1.2808069952854173,1,Black,Middle,0,1
1.6378802872400327,0,Other minority,Middle,1,0
1.1847123242352744,0,White,Middle,0,1
3.726512510031794,0,Other minority,Upper,1,0
3.7704619157343746,1,Other minority,Low,0,1
3.3466612142687766,0,Black,Low,0,1
3.527757993159999,1,White,Middle,1,1
3.6257260164979694,1,Hispanic,Middle,0,1
1.2323112415134798,1,Other minority,Middle,0,0
3.142847561201906,0,Hispanic,Low,1,1
3.2144747351431553,1,Hispanic,Middle,1,1
1.5129879586880524,0,White,Low,0,1
3.541055379889798,0,Other minority,Upper,1,0
3.187360232303629,0,Other minority,Upper,0,0
3.869323289440988,1,Asian,Upper,0,1
2.316839209652644,1,Other minority,Middle,1,0
3.0459426205919713,0,Other minority,Middle,1,0
3.353241349847186,0,Asian,Low,0,1
3.6742746963150297,0,Asian,Middle,1,1
2.07550417846435,1,Black,Upper,1,1
3.5708206327668033,0,Asian,Middle,1,1
3.7340856184030247,0,Asian,Upper,1,1
2.33163987378602,1,Other minority,Upper,1,0
3.7530904886811123,0,Black,Middle,1,1
3.778296274196508,1,Black,Low,1,1
3.287086179466964,1,Black,Upper,1,1
1.5388505728466155,0,Black,Low,1,1
1.1116982181286192,0,Asian,Low,1,1
3.6828167579388973,0,Hispanic,Low,1,1
3.047251409457338,1,Asian,Low,1,1
3.107945086515152,1,Hispanic,Upper,0,0
3.7820340516854714,1,Hispanic,Upper,1,1
3.334792186872896,1,Other minority,Middle,0,0
3.3684612357017225,1,Other minority,Upper,1,0
3.8263261131654454,0,White,Middle,0,1
3.0551043719209536,1,White,Middle,1,1
3.0217473564406494,1,Asian,Upper,0,0
3.794992347340036,0,Asian,Middle,1,1
3.0991733792432834,1,Hispanic,Low,0,1
1.5465411077753377,0,Hispanic,Low,0,0
3.049353835629217,0,Black,Middle,1,1
3.067057849738659,0,Other minority,Middle,1,0
3.0655542607651203,0,Hispanic,Low,1,1
3.061415317813156,0,White,Upper,0,1
1.0067614376948693,1,Hispanic,Low,0,0
1.654936020222277,1,Asian,Middle,0,0
1.4343139178509956,1,White,Upper,1,1
1.0442011222326872,0,Black,Low,1,1
3.7289358381458415,1,Asian,Upper,1,1
3.8481773313658163,0,Black,Upper,0,1
3.8956718214647994,1,Asian,Middle,1,1
1.3216717317903304,1,Hispanic,Middle,1,0
1.171067784905261,0,Black,Upper,0,0
2.2011236483025955,1,Black,Low,0,1
3.581947226789302,1,Black,Low,1,1
3.093313671108035,1,Black,Upper,0,1
3.8796498808649624,0,White,Low,1,1
1.783304613876235,1,Other minority,Middle,1,0
3.0603540464328303,1,Hispanic,Upper,1,0
3.892245932734006,1,Hispanic,Middle,0,1
3.386929024449339,0,Hispanic,Middle,1,0
1.0851961847757143,1,Other minority,Upper,0,0
3.890376215377282,1,Asian,Upper,1,1
1.0923763423691777,1,Hispanic,Middle,0,0
3.5846730135078335,0,White,Upper,0,1
3.3702099039683766,0,Black,Upper,0,0
3.965884715577362,0,Other minority,Low,1,1
3.9520685184958033,1,Other minority,Middle,0,0
3.1775761032480827,1,Black,Upper,1,1
1.4430297199998945,0,White,Low,1,1
3.3931125054279567,1,Asian,Low,0,1
1.1863783445683722,1,Black,Middle,1,1
3.073938083442936,0,Other minority,Low,0,0
3.9530497896124053,0,Hispanic,Middle,0,0
1.6897228013445802,1,Asian,Middle,0,0
3.2616856713861067,0,Asian,Upper,0,0
3.945582705417425,0,Hispanic,Middle,0,0
3.9559726865660902,1,Black,Upper,1,1
2.29557181639909,1,Other minority,Middle,1,0
2.2458045282644843,1,Asian,Middle,0,0
3.2754873832931866,0,Asian,Upper,1,0
3.9129312709497763,0,Asian,Upper,1,1
3.911807222518996,1,Black,Low,1,1
3.2058639602205434,1,White,Upper,0,1
3.7199394323731125,0,Other minority,Middle,0,0
1.968227323026949,0,Black,Middle,1,1
3.356522892058385,0,Other minority,Upper,1,0
3.916296676244392,1,Other minority,Upper,0,0
3.305754928227493,1,Black,Middle,1,1
2.066978371682921,0,Hispanic,Middle,1,0
3.0824342312809008,1,White,Middle,0,1
3.997247376006735,1,Black,Low,0,1
3.235751020945541,0,White,Upper,1,1
1.8712782493960078,1,Hispanic,Middle,0,0
3.243776091758398,1,Other minority,Upper,0,0
3.766970191284887,0,Black,Upper,1,1
1.3932238465252587,1,Black,Upper,1,1
1.753716254631823,1,Hispanic,Middle,0,0
3.053839492837604,1,White,Upper,0,1
2.0225695567998696,1,Hispanic,Low,1,1
3.666774134170635,0,Other minority,Low,1,1
3.3603285604344104,0,White,Upper,0,1
3.170409714131365,0,White,Low,1,1
3.3383067355430738,0,Black,Low,0,1
1.2826264919290453,0,Black,Low,0,1
1.003367930346317,1,Black,Upper,1,1
3.040890308294013,0,Hispanic,Upper,1,0
3.831478352039855,1,Other minority,Low,1,1
3.507494787726067,1,Asian,Middle,0,1
1.700503652678882,1,Hispanic,Upper,0,0
3.6048316368003004,1,Asian,Middle,1,1
1.0873947950705374,0,Hispanic,Middle,0,0
1.334261779157195,0,White,Upper,1,1
3.932645304435614,0,Other minority,Upper,1,0
3.6677769437564574,1,White,Low,0,1
2.124108198073598,1,Black,Middle,1,1
1.3589347906771099,1,Hispanic,Upper,0,0
3.1970269153400097,1,White,Low,1,1
3.3899477628729593,0,White,Upper,0,1
3.812725672887293,1,Other minority,Middle,1,1
1.533133235576833,1,Hispanic,Upper,1,0
3.181309337477076,1,White,Middle,1,1
3.166953367227075,1,White,Low,1,1
3.9685182773879317,0,Asian,Middle,1,1
3.9858027340238573,1,Hispanic,Middle,0,1
3.888960624971489,0,White,Upper,0,1
1.0886911494908893,0,Black,Upper,1,0
3.6985312580185568,0,Asian,Upper,1,1
3.084326085543027,0,Black,Middle,0,1
2.207008255980556,1,Hispanic,Low,1,1
1.346573189114201,0,Other minority,Upper,1,0
1.1697854303539346,0,Asian,Low,1,1
3.9311692875326516,1,Hispanic,Upper,0,0
3.8165094669630717,0,Hispanic,Upper,1,0
3.521112270918219,0,Black,Upper,0,1
3.9983204048826937,1,Hispanic,Middle,0,1
3.800971013956971,1,Hispanic,Upper,1,1
1.35517268538683,0,White,Upper,0,0
3.9385947775079013,0,Black,Low,1,1
1.236363219997939,1,Black,Middle,1,1
3.7225732184740195,1,Asian,Upper,0,1
3.312298690586194,1,Hispanic,Low,1,1
3.76337499456923,1,White,Low,1,1
3.864082474734918,0,Other minority,Upper,1,0
1.022510635397105,1,Hispanic,Middle,0,0
3.7869867390721477,1,Other minority,Upper,1,0
3.0470367040287374,0,Other minority,Low,0,0
3.8055786864844077,1,Hispanic,Low,0,1
3.308377011989652,1,Asian,Low,1,1
3.1382215723112865,1,White,Upper,0,1
2.0862577384867165,1,Black,Middle,1,1
3.893620666757612,0,Black,Upper,1,1
3.5798436923436374,0,White,Middle,0,1
3.789722169650124,0,Other minority,Middle,0,0
3.9629517751013923,0,Asian,Upper,0,0
3.3846377199896076,0,White,Upper,1,1
3.79174632883841,0,Other minority,Low,0,0
1.9739967549325377,1,Hispanic,Low,0,0
3.92325600828449,0,Asian,Upper,0,0
3.925972540814729,1,Other minority,Upper,1,0
3.8611760965252615,0,Asian,Middle,1,1
2.183365985426951,0,White,Middle,0,1
2.255113789647357,1,White,Upper,0,1
3.6128968537408648,1,Black,Upper,1,1
3.3463173809190345,1,Hispanic,Low,0,1
3.8373286185313633,0,Other minority,Upper,1,0
2.145857028840786,1,Hispanic,Upper,1,0
3.005710041970677,1,Asian,Middle,1,1
3.664161992030265,0,White,Upper,0,1
3.6922619852692224,1,Other minority,Upper,1,0
1.187035767547706,0,Black,Upper,1,0
3.1017096905338524,1,Other minority,Low,0,0
3.370956721572311,0,Asian,Middle,0,0
2.152124780152738,1,Other minority,Middle,0,0
1.3978207156308795,0,Hispanic,Low,1,0
3.2243655660721835,1,Asian,Middle,0,1
1.9877731665128462,1,Other minority,Low,1,0
3.68556107215248,1,White,Upper,1,1
3.0905926928953695,1,Black,Middle,1,1
1.8808335927404634,0,Other minority,Low,1,0
2.269569778099462,1,Hispanic,Middle,0,0
3.98118234833858,0,Black,Middle,1,1
3.2840304238313633,1,Black,Middle,0,1
3.1457477790485924,0,Other minority,Low,0,0
3.69836307615376,0,Hispanic,Low,1,1
3.0631405638422042,1,White,Upper,0,1
1.5690709233012528,1,Black,Low,0,1
3.7470551050497116,1,Hispanic,Upper,0,0
3.692127800397936,1,Asian,Upper,1,1
3.2589490701542676,0,Asian,Upper,0,0
2.1296703820532987,0,Other minority,Upper,0,0
3.3752260884099545,0,Asian,Upper,1,0
3.216535376630195,1,Black,Middle,1,1
3.8492219486304804,0,Asian,Middle,1,1
1.4932857636556183,1,Hispanic,Low,0,0
3.0343733947578144,1,White,Upper,0,1
1.2865204406435415,1,Black,Middle,1,1
1.3944251251964435,1,White,Low,1,1
3.031408943506048,1,Asian,Low,1,1
3.173314619079523,0,Hispanic,Low,1,1
1.9399003945339888,0,White,Upper,0,0
1.716559728261843,0,Hispanic,Upper,1,0
3.3706569483529853,1,Other minority,Low,1,1
3.950272977851566,0,Black,Upper,0,1
3.6771213052554357,0,White,Low,1,1
3.2538597714588327,1,White,Upper,0,1
3.882277131604976,0,Other minority,Upper,0,0
1.4482256600405738,1,Hispanic,Upper,1,0
3.985457421878393,0,White,Upper,0,1
3.5674092907358865,1,White,Middle,1,1
3.5807069725776173,1,Black,Low,0,1
3.7619975275971695,1,Other minority,Low,0,1
3.0859474820140242,1,Other minority,Upper,1,0
2.171717558360543,0,Other minority,Middle,1,0
3.945223194609517,0,Other minority,Low,0,0
1.1282106991586536,1,Black,Middle,1,1
3.2568359711715957,0,Black,Low,1,1
